-0.001963474094054694	({'79'}, {'32'}, {'94'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'6'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'27'}, {'52'}, {'35'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'25'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'33'}, {'8'}, {'42'}, {'77'}, {'75'}, {'76'}, {'90'}, {'43'}, {'39'}, {'61'}, {'89'}, {'22'}, {'7'}, {'95', '28'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'15'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'63'}, {'72'}, {'66'}, {'62'}, {'34'}, {'64'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
2.4615601550601348e-05	({'79'}, {'32'}, {'94'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'6'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'27'}, {'52'}, {'35'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'25'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'33'}, {'8'}, {'42'}, {'77'}, {'75'}, {'76'}, {'90'}, {'43'}, {'39'}, {'61'}, {'89'}, {'22'}, {'7'}, {'28', '95', '63'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'15'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'72'}, {'66'}, {'62'}, {'34'}, {'64'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
0.0018832454667786615	({'79'}, {'32'}, {'94'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'6'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'27'}, {'52'}, {'35'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'25'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'33'}, {'8'}, {'42'}, {'77'}, {'75'}, {'76'}, {'90'}, {'43'}, {'39'}, {'61'}, {'89'}, {'22'}, {'7'}, {'64', '28', '95', '63'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'15'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'72'}, {'66'}, {'62'}, {'34'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
0.003540695971185766	({'79'}, {'32'}, {'94'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'6'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'27'}, {'52'}, {'35'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'25'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'33'}, {'8'}, {'42'}, {'77'}, {'75'}, {'76'}, {'90'}, {'43'}, {'39'}, {'61'}, {'89'}, {'22'}, {'7', '28', '64', '95', '63'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'15'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'72'}, {'66'}, {'62'}, {'34'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
0.005022494405268831	({'79'}, {'32'}, {'94'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'6'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'27'}, {'52'}, {'35'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'25'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'33'}, {'8'}, {'42'}, {'77'}, {'75'}, {'76'}, {'90'}, {'7', '28', '64', '43', '95', '63'}, {'39'}, {'61'}, {'89'}, {'22'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'15'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'72'}, {'66'}, {'62'}, {'34'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
0.00638151872791433	({'79'}, {'32'}, {'94'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'6'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'27'}, {'52'}, {'7', '28', '64', '35', '43', '95', '63'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'25'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'33'}, {'8'}, {'42'}, {'77'}, {'75'}, {'76'}, {'90'}, {'39'}, {'61'}, {'89'}, {'22'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'15'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'72'}, {'66'}, {'62'}, {'34'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
0.008499676046527746	({'79'}, {'32'}, {'94'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'6'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'27'}, {'7', '28', '64', '52', '35', '43', '95', '63'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'25'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'33'}, {'8'}, {'42'}, {'77'}, {'75'}, {'76'}, {'90'}, {'39'}, {'61'}, {'89'}, {'22'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'15'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'72'}, {'66'}, {'62'}, {'34'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
0.010546721627328306	({'79'}, {'32'}, {'7', '28', '64', '35', '52', '43', '95', '63', '94'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'6'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'27'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'25'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'33'}, {'8'}, {'42'}, {'77'}, {'75'}, {'76'}, {'90'}, {'39'}, {'61'}, {'89'}, {'22'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'15'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'72'}, {'66'}, {'62'}, {'34'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
0.012502598313497015	({'79'}, {'32'}, {'7', '63', '28', '64', '52', '35', '43', '33', '95', '94'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'6'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'27'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'25'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'8'}, {'42'}, {'77'}, {'75'}, {'76'}, {'90'}, {'39'}, {'61'}, {'89'}, {'22'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'15'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'72'}, {'66'}, {'62'}, {'34'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
0.015217000203002734	({'79'}, {'32'}, {'15', '7', '28', '64', '52', '35', '43', '33', '63', '94', '95'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'6'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'27'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'25'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'8'}, {'42'}, {'77'}, {'75'}, {'76'}, {'90'}, {'39'}, {'61'}, {'89'}, {'22'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'72'}, {'66'}, {'62'}, {'34'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
0.01762932915496159	({'79'}, {'32'}, {'15', '7', '28', '64', '52', '35', '43', '76', '33', '63', '94', '95'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'6'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'27'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'25'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'8'}, {'42'}, {'77'}, {'75'}, {'90'}, {'39'}, {'61'}, {'89'}, {'22'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'72'}, {'66'}, {'62'}, {'34'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
0.0198222449671731	({'79'}, {'32'}, {'15', '7', '28', '64', '52', '35', '43', '76', '6', '33', '63', '94', '95'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'27'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'25'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'8'}, {'42'}, {'77'}, {'75'}, {'90'}, {'39'}, {'61'}, {'89'}, {'22'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'72'}, {'66'}, {'62'}, {'34'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
0.022308724620099207	({'79'}, {'32'}, {'15', '7', '28', '27', '64', '52', '6', '35', '76', '43', '33', '63', '94', '95'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'25'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'8'}, {'42'}, {'77'}, {'75'}, {'90'}, {'39'}, {'61'}, {'89'}, {'22'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'72'}, {'66'}, {'62'}, {'34'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
0.024936819956020116	({'79'}, {'32'}, {'25', '15', '7', '28', '27', '64', '52', '6', '35', '76', '43', '33', '63', '94', '95'}, {'45'}, {'88'}, {'83'}, {'67'}, {'3'}, {'59'}, {'99'}, {'31'}, {'20'}, {'14'}, {'47'}, {'60'}, {'48'}, {'69'}, {'13'}, {'73'}, {'1'}, {'93'}, {'23'}, {'98'}, {'49'}, {'97'}, {'9'}, {'17'}, {'56'}, {'16'}, {'0'}, {'26'}, {'21'}, {'37'}, {'40'}, {'86'}, {'80'}, {'38'}, {'2'}, {'46'}, {'53'}, {'18'}, {'8'}, {'42'}, {'77'}, {'75'}, {'90'}, {'39'}, {'61'}, {'89'}, {'22'}, {'51'}, {'70'}, {'100'}, {'74'}, {'57'}, {'5'}, {'96'}, {'44'}, {'65'}, {'4'}, {'55'}, {'11'}, {'78'}, {'87'}, {'10'}, {'19'}, {'92'}, {'68'}, {'30'}, {'58'}, {'81'}, {'72'}, {'66'}, {'62'}, {'34'}, {'84'}, {'71'}, {'85'}, {'91'}, {'41'}, {'36'}, {'82'}, {'24'}, {'12'}, {'54'}, {'50'}, {'29'})
