0.009625000000000003	({'19'}, {'8'}, {'11'}, {'20'}, {'16'}, {'0'}, {'14'}, {'7'}, {'1'}, {'5'}, {'6', '3'}, {'15'}, {'12'}, {'17'}, {'18'}, {'13'}, {'2'}, {'4'}, {'9'}, {'10'})
0.02377499999999999	({'19'}, {'8'}, {'11'}, {'20'}, {'16'}, {'0'}, {'14'}, {'7'}, {'1'}, {'5'}, {'6', '17', '3'}, {'15'}, {'12'}, {'18'}, {'13'}, {'2'}, {'4'}, {'9'}, {'10'})
0.037274999999999996	({'19'}, {'8'}, {'11'}, {'20'}, {'16'}, {'0'}, {'14'}, {'7'}, {'1'}, {'6', '5', '17', '3'}, {'15'}, {'12'}, {'18'}, {'13'}, {'2'}, {'4'}, {'9'}, {'10'})
0.05247500000000002	({'19'}, {'8'}, {'11'}, {'20'}, {'16'}, {'0'}, {'14'}, {'7'}, {'1'}, {'17', '12', '6', '5', '3'}, {'15'}, {'18'}, {'13'}, {'2'}, {'4'}, {'9'}, {'10'})
0.06122500000000002	({'19'}, {'8'}, {'11'}, {'20'}, {'16'}, {'0'}, {'14'}, {'17', '7', '12', '6', '5', '3'}, {'1'}, {'15'}, {'18'}, {'13'}, {'2'}, {'4'}, {'9'}, {'10'})
0.07122500000000004	({'19'}, {'8'}, {'11'}, {'20'}, {'16'}, {'0'}, {'14'}, {'17', '7', '12', '6', '5', '18', '3'}, {'1'}, {'15'}, {'13'}, {'2'}, {'4'}, {'9'}, {'10'})
0.07807500000000005	({'19'}, {'8'}, {'11'}, {'20'}, {'16'}, {'0'}, {'14'}, {'17', '7', '12', '6', '5', '18', '3'}, {'1'}, {'15'}, {'13'}, {'2', '10'}, {'4'}, {'9'})
0.09087500000000001	({'19'}, {'8'}, {'11'}, {'20'}, {'16'}, {'0'}, {'14'}, {'17', '7', '12', '6', '5', '18', '3'}, {'1'}, {'15', '2', '10'}, {'13'}, {'4'}, {'9'})
0.10837499999999999	({'19'}, {'8'}, {'11'}, {'20'}, {'16'}, {'0'}, {'14'}, {'17', '7', '12', '6', '5', '18', '3'}, {'1'}, {'15', '2', '10', '9'}, {'13'}, {'4'})
0.12087500000000001	({'15', '19', '10', '2', '9'}, {'8'}, {'11'}, {'20'}, {'16'}, {'0'}, {'14'}, {'17', '7', '12', '6', '5', '18', '3'}, {'1'}, {'13'}, {'4'})
